Region,Date,Wind_Shortwave_Radiation_Sum,Wind_Temperature_2M_Max,Wind_Wind_Gusts_10M_Max,Wind_Precipitation_Sum,Wind_Apparent_Temperature_Min,Wind_Wind_Speed_100M,Wind_Wind_Speed_100M_Cubed,Wind_Snow_Depth,Solar_Shortwave_Radiation_Sum,Solar_Temperature_2M_Max,Solar_Wind_Gusts_10M_Max,Solar_Precipitation_Sum,Solar_Apparent_Temperature_Min,Solar_Wind_Speed_100M,Solar_Wind_Speed_100M_Cubed,Solar_Snow_Depth,Hydro_Shortwave_Radiation_Sum,Hydro_Temperature_2M_Max,Hydro_Wind_Gusts_10M_Max,Hydro_Precipitation_Sum,Hydro_Apparent_Temperature_Min,Hydro_Wind_Speed_100M,Hydro_Wind_Speed_100M_Cubed,Hydro_Snow_Depth,Bioenergy_Shortwave_Radiation_Sum,Bioenergy_Temperature_2M_Max,Bioenergy_Wind_Gusts_10M_Max,Bioenergy_Precipitation_Sum,Bioenergy_Apparent_Temperature_Min,Bioenergy_Wind_Speed_100M,Bioenergy_Wind_Speed_100M_Cubed,Bioenergy_Snow_Depth
Southern Europe,2023-09-03,14.95,24.79,50.89,8.96,15.57,23.81,29910.59,0.0,13.71,24.61,46.92,16.39,16.76,20.39,21668.81,0.0,16.35,23.85,41.06,5.04,13.03,15.91,13271.29,0.0,16.79,24.18,38.06,6.8,15.57,17.22,16134.25,0.0
Southern Europe,2023-09-04,18.14,25.11,53.41,3.53,16.5,24.48,24594.82,0.0,18.56,25.55,44.72,4.34,17.38,19.99,16178.08,0.0,17.68,22.55,48.21,3.24,13.51,18.5,14870.56,0.0,17.18,24.05,51.8,3.86,16.09,24.3,30630.13,0.0
Southern Europe,2023-09-05,18.5,24.97,45.17,2.88,16.53,21.2,18431.63,0.0,18.53,26.06,34.05,3.42,17.25,15.46,9481.1,0.0,15.29,21.76,42.65,4.37,13.69,17.66,12705.7,0.0,17.61,23.36,46.61,1.82,16.4,23.09,24348.31,0.0
Southern Europe,2023-09-06,19.12,25.91,37.99,2.98,16.64,17.42,10587.93,0.0,18.75,27.15,31.01,3.55,17.98,13.92,6739.9,0.0,19.09,23.95,37.83,2.68,13.06,14.2,7399.96,0.0,19.65,24.7,38.32,0.26,16.31,18.16,12726.61,0.0
Southern Europe,2023-09-07,19.06,26.45,38.09,1.68,17.76,16.62,9653.59,0.0,18.02,27.6,33.06,2.26,19.41,13.99,5725.39,0.0,18.83,24.62,37.03,2.38,14.56,12.83,5219.13,0.0,19.63,25.14,36.56,0.68,17.55,16.64,9366.84,0.0
Southern Europe,2023-09-08,20.03,26.74,38.41,1.06,17.43,16.82,11141.03,0.0,20.02,27.91,32.75,0.52,18.6,14.02,6548.2,0.0,19.38,24.72,35.27,1.11,14.51,12.95,5291.82,0.0,19.31,25.37,34.87,0.89,17.26,15.76,8246.58,0.0
Southern Europe,2023-09-09,18.93,26.44,39.07,3.62,17.35,16.29,9208.27,0.0,18.91,27.2,35.51,1.29,18.9,14.87,6154.22,0.0,18.25,23.78,35.33,4.76,13.99,11.84,3977.24,0.0,18.93,24.91,32.89,3.59,16.99,14.85,6287.48,0.0
Southern Europe,2023-09-10,19.87,26.66,34.78,1.54,16.63,13.59,6565.81,0.0,20.13,27.82,35.09,1.19,17.9,12.84,4953.73,0.0,19.03,24.69,30.19,0.87,13.33,9.72,2667.2,0.0,19.05,25.09,28.85,1.2,16.98,10.51,2368.74,0.0
Southern Europe,2023-09-11,19.33,25.65,33.28,2.26,16.52,12.97,6578.28,0.0,19.8,26.49,32.6,0.83,17.87,13.33,4994.29,0.0,18.65,23.9,29.01,2.65,13.77,8.94,2178.15,0.0,19.27,24.66,26.93,2.34,17.15,9.04,1747.66,0.0
Southern Europe,2023-09-12,18.89,25.1,31.19,2.81,15.89,11.4,3938.79,0.0,19.52,26.46,28.37,1.12,16.82,11.0,2731.97,0.0,18.59,23.73,27.62,1.62,13.53,8.25,1265.96,0.0,18.77,24.19,27.67,1.78,16.62,9.96,2381.63,0.0
Southern Europe,2023-09-13,19.57,25.61,33.14,0.39,15.09,14.68,6821.28,0.0,19.68,27.6,29.66,0.93,16.57,12.48,4195.39,0.0,17.68,23.6,30.02,3.04,13.45,10.7,2529.62,0.0,18.28,24.2,31.29,2.22,16.32,13.83,5890.21,0.0
Southern Europe,2023-09-14,18.71,26.18,31.25,0.76,15.83,13.81,7595.05,0.0,18.86,28.15,31.68,0.91,17.9,13.44,5193.89,0.0,17.16,23.79,26.63,1.75,13.65,9.6,2430.02,0.0,17.81,25.05,30.27,1.11,17.18,13.46,6310.07,0.0
Southern Europe,2023-09-15,15.85,24.7,35.85,5.1,17.43,13.42,5478.42,0.0,15.97,25.88,36.13,7.23,18.68,13.46,5442.22,0.0,15.99,22.42,32.6,5.36,13.88,9.03,2022.4,0.0,16.04,23.4,37.11,4.87,17.27,12.61,5269.16,0.0
Southern Europe,2023-09-16,15.5,24.08,36.62,5.39,16.48,15.76,8053.15,0.0,14.55,24.66,33.23,3.9,17.48,14.56,5749.38,0.0,13.99,20.83,35.14,7.54,13.0,11.59,3928.34,0.0,15.08,22.9,37.99,6.24,16.26,16.58,13463.44,0.0
Southern Europe,2023-09-17,15.52,23.91,46.67,3.94,15.86,20.26,18188.87,0.0,16.0,24.44,42.34,4.55,17.1,17.97,10769.17,0.0,14.7,21.17,42.39,3.25,12.38,15.15,10369.94,0.0,14.94,22.75,45.19,7.08,15.76,20.09,26492.28,0.0
Southern Europe,2023-09-18,16.86,23.86,37.29,0.99,14.64,15.62,8764.77,0.0,16.2,23.77,30.21,0.99,15.66,13.02,4577.65,0.0,14.17,21.15,35.93,5.06,12.94,10.96,3493.22,0.0,15.37,22.7,37.81,4.1,16.01,14.08,8858.48,0.0
Southern Europe,2023-09-19,17.78,24.57,31.83,0.58,14.43,12.4,4567.24,0.0,18.05,25.0,28.61,1.05,15.1,11.19,3130.81,0.0,17.42,22.43,29.32,1.32,11.88,8.74,1610.2,0.0,18.24,23.82,30.71,0.52,15.4,11.7,3766.88,0.0
Southern Europe,2023-09-20,16.54,24.21,36.92,1.0,14.17,15.53,11274.55,0.0,18.31,25.2,33.11,0.47,15.1,13.79,5392.33,0.0,15.54,21.23,34.11,1.89,11.66,11.36,4363.07,0.0,14.56,23.0,35.59,2.5,15.44,15.05,10771.41,0.0
Southern Europe,2023-09-21,13.38,22.65,47.89,5.67,13.78,22.24,20081.01,0.0,12.9,23.33,44.48,2.6,14.54,21.26,17087.35,0.0,13.02,19.85,46.61,10.0,12.23,17.31,11187.47,0.0,12.6,21.36,49.17,8.18,14.65,22.44,24074.65,0.0
Southern Europe,2023-09-22,17.13,22.24,42.09,1.17,12.51,20.36,13583.75,0.0,18.32,23.23,35.5,0.88,12.81,17.52,8920.84,0.0,13.68,19.22,41.49,8.09,10.61,15.75,7743.04,0.0,15.08,21.41,41.4,4.47,13.85,17.99,10813.45,0.0
Southern Europe,2023-09-23,17.7,22.86,31.09,4.65,11.17,12.93,6274.53,0.0,19.27,24.96,28.48,1.49,11.78,13.0,5513.9,0.0,16.21,20.4,31.88,7.1,8.87,11.45,4746.06,0.0,16.73,21.69,33.39,8.08,12.19,13.76,4718.83,0.0
Southern Europe,2023-09-24,18.52,24.11,33.87,1.25,11.14,15.04,10416.55,0.0,19.02,26.67,28.14,0.47,12.6,13.28,5818.26,0.0,17.23,20.9,32.96,2.39,7.6,12.24,4589.97,0.0,18.47,22.43,32.13,1.69,11.7,14.02,5480.86,0.0
Southern Europe,2023-09-25,17.95,24.54,31.03,1.91,12.46,13.52,7217.66,0.0,18.49,27.17,28.35,2.1,13.52,12.4,5103.37,0.0,16.73,21.77,29.25,2.02,8.97,10.32,3286.44,0.0,17.89,22.85,28.83,0.87,12.51,13.34,5640.17,0.0
Southern Europe,2023-09-26,17.62,24.72,31.54,1.92,14.07,14.34,8866.3,0.0,18.2,27.32,28.2,2.02,14.64,12.78,5845.75,0.0,17.24,22.62,31.16,1.27,10.88,11.29,5039.09,0.0,17.53,23.36,32.44,0.28,14.43,15.02,7453.94,0.0
Southern Europe,2023-09-27,17.37,25.28,36.13,0.96,14.36,16.48,10381.6,0.0,17.97,27.63,30.32,2.35,15.41,13.3,5969.03,0.0,17.28,22.96,34.39,2.13,11.3,12.76,5466.35,0.0,17.38,24.11,32.97,0.12,14.92,13.88,6192.78,0.0
Southern Europe,2023-09-28,17.71,25.93,30.77,0.68,14.22,13.55,7726.5,0.0,18.46,28.4,25.99,0.91,15.54,10.69,3098.86,0.0,17.32,23.23,28.63,0.27,11.24,10.13,2722.57,0.0,17.27,24.77,29.74,0.31,14.98,12.94,5906.98,0.0
Southern Europe,2023-09-29,17.89,26.59,26.1,0.46,15.0,11.18,5767.0,0.0,18.43,29.69,25.43,0.15,15.76,11.21,3170.28,0.0,17.58,24.36,23.69,0.3,11.6,8.35,1422.77,0.0,17.48,25.47,26.54,0.6,15.35,12.6,5587.72,0.0
Southern Europe,2023-09-30,18.02,27.58,28.48,0.16,15.23,13.38,10446.61,0.0,18.37,30.03,27.51,0.13,16.47,13.76,5983.99,0.0,17.16,25.17,25.89,0.14,12.31,9.42,2389.47,0.0,17.73,26.39,26.37,0.01,15.83,12.04,4459.0,0.0
Southern Europe,2023-10-01,17.99,27.94,29.45,0.01,14.72,13.38,8323.52,0.0,18.44,30.25,26.39,0.01,15.57,12.3,4615.37,0.0,17.07,25.08,27.58,0.1,12.0,10.36,2929.28,0.0,17.64,26.46,27.15,0.02,15.38,11.17,3203.71,0.0
Southern Europe,2023-10-02,17.73,27.09,33.79,0.04,14.79,15.49,9057.25,0.0,18.14,29.59,27.63,0.01,15.38,12.23,4252.07,0.0,17.14,24.3,30.53,0.01,11.84,11.19,3183.76,0.0,17.23,25.38,31.3,0.01,15.54,12.65,5685.15,0.0
Southern Europe,2023-10-03,16.58,25.56,33.54,0.21,13.99,14.68,9177.46,0.0,17.41,28.73,26.1,0.03,15.64,10.66,3356.85,0.0,16.12,23.37,26.7,0.26,11.3,9.11,1832.85,0.0,15.99,24.48,30.73,0.17,14.76,13.83,7032.4,0.0
Southern Europe,2023-10-04,17.2,26.08,31.6,0.01,14.07,13.48,9373.04,0.0,17.32,28.5,27.07,0.07,15.98,11.49,3975.86,0.0,15.42,22.83,27.26,0.64,11.16,9.71,2486.8,0.0,15.69,24.37,29.15,0.3,15.17,12.64,5975.16,0.0
Southern Europe,2023-10-05,17.06,26.51,27.67,0.09,14.27,10.46,4922.88,0.0,17.46,29.22,25.76,0.03,15.82,9.88,2579.98,0.0,16.2,23.43,25.39,0.29,11.03,7.68,1108.32,0.0,16.16,24.46,27.04,0.32,15.52,10.03,2709.51,0.0
Southern Europe,2023-10-06,16.66,27.12,27.36,0.2,14.3,12.02,7945.22,0.0,16.81,29.56,27.94,0.09,15.72,12.81,5064.1,0.0,15.58,23.98,26.21,0.19,11.04,9.11,2178.96,0.0,15.87,25.3,26.31,0.3,15.0,11.63,4301.25,0.0
Southern Europe,2023-10-07,16.85,27.2,28.57,0.08,14.49,13.71,9394.71,0.0,16.97,29.38,27.6,0.08,15.21,13.17,5202.18,0.0,16.37,24.65,27.39,0.06,10.15,10.16,2673.1,0.0,16.38,25.97,25.97,0.07,14.76,11.63,4551.9,0.0
Southern Europe,2023-10-08,16.78,27.02,28.67,0.01,14.07,12.0,7163.18,0.0,17.03,29.23,26.05,0.0,14.82,11.38,3950.52,0.0,15.8,25.56,28.9,0.03,10.76,10.12,2587.31,0.0,16.17,26.57,27.6,0.01,15.0,11.36,3370.55,0.0
Southern Europe,2023-10-09,16.56,26.74,27.4,0.0,13.89,11.89,6398.89,0.0,16.67,28.37,26.75,0.0,14.93,11.74,4186.84,0.0,15.84,25.19,27.81,0.03,11.25,10.16,2125.85,0.0,16.15,26.31,26.28,0.01,15.37,10.92,3117.57,0.0
Southern Europe,2023-10-10,16.41,26.32,25.98,0.01,13.65,10.75,4857.64,0.0,16.68,27.85,25.07,0.01,14.23,10.45,2859.76,0.0,15.45,24.53,25.86,0.03,11.42,8.26,1235.29,0.0,15.57,25.53,24.31,0.02,15.63,9.5,2034.52,0.0
Southern Europe,2023-10-11,16.0,25.58,27.64,0.08,13.31,11.28,5211.03,0.0,16.22,27.01,24.75,0.08,13.75,9.8,2414.24,0.0,15.17,23.43,24.22,0.1,10.93,7.63,1105.38,0.0,15.19,24.6,23.41,0.11,15.12,8.43,1675.87,0.0
Southern Europe,2023-10-12,15.86,25.64,30.34,0.06,13.28,12.96,8525.12,0.0,16.37,27.24,24.07,0.03,13.83,9.63,2474.12,0.0,14.99,23.27,28.66,0.07,10.47,9.38,2153.79,0.0,14.91,24.89,29.79,0.1,15.09,12.49,6756.09,0.0
Southern Europe,2023-10-13,12.6,24.59,36.6,3.55,13.39,15.57,9685.56,0.0,13.7,26.21,30.19,0.19,14.23,12.13,3930.7,0.0,11.36,21.5,33.99,2.2,10.93,11.51,4219.48,0.0,10.73,23.45,38.58,5.01,14.93,16.67,14880.01,0.0
Southern Europe,2023-10-14,11.94,22.28,32.08,1.39,13.93,12.71,4856.82,0.0,12.49,23.37,31.49,2.09,15.72,12.04,3783.37,0.0,11.86,20.33,29.95,2.12,10.65,9.65,2350.17,0.0,12.4,22.08,33.76,2.05,14.96,13.11,4693.44,0.0
Southern Europe,2023-10-15,10.87,21.76,33.33,2.2,12.64,14.79,7533.69,0.0,11.8,23.34,30.44,1.18,13.79,12.23,3978.22,0.0,8.83,18.12,34.92,4.03,8.49,13.06,4650.47,0.0,9.78,20.86,41.41,3.76,13.31,17.29,10649.16,0.0
Southern Europe,2023-10-16,9.09,20.35,38.18,4.09,13.67,16.31,10244.92,0.0,10.14,22.04,32.79,1.76,14.92,14.27,5800.62,0.0,7.98,15.64,35.59,2.82,8.21,13.7,5921.47,0.0,7.34,19.1,42.71,4.44,13.25,20.16,23633.18,0.0
Southern Europe,2023-10-17,9.23,21.3,55.91,10.46,13.35,27.52,45950.59,0.0,10.07,22.85,51.56,5.67,14.87,24.44,29141.36,0.0,8.41,16.32,48.32,12.82,7.7,20.51,28024.74,0.0,9.26,19.88,57.63,14.46,12.34,30.25,72279.88,0.0
Southern Europe,2023-10-18,10.97,20.75,52.01,7.82,12.72,27.99,41210.66,0.0,10.76,21.53,44.61,3.18,14.45,25.91,28166.53,0.0,8.71,16.09,41.98,10.44,7.71,18.44,18905.95,0.0,9.81,19.27,49.53,7.75,12.24,26.46,45755.67,0.0
Southern Europe,2023-10-19,7.34,19.69,63.45,18.99,11.06,32.39,56702.54,0.0,6.04,20.33,66.35,23.8,11.97,32.83,65018.16,0.0,5.94,16.26,54.09,19.66,7.97,22.25,25783.66,0.0,6.81,19.07,61.57,20.67,11.14,31.72,66915.17,0.0
Southern Europe,2023-10-20,10.96,18.87,61.92,6.72,9.53,33.29,57175.31,0.0,11.82,19.29,53.71,2.7,10.11,30.66,42276.68,0.0,8.49,16.1,64.27,21.81,8.38,26.48,36143.76,0.0,9.53,18.61,63.54,17.18,10.52,31.8,61685.63,0.0
Southern Europe,2023-10-21,10.73,17.53,40.78,3.82,8.46,19.49,14098.5,0.0,12.2,18.73,33.18,2.05,9.03,16.19,9350.04,0.0,9.09,15.8,39.71,6.52,7.23,15.12,9659.96,0.0,9.61,17.7,38.9,6.55,9.86,15.75,10320.57,0.0
Southern Europe,2023-10-22,9.5,18.13,42.32,3.41,8.79,18.7,17685.22,0.0,7.95,18.46,48.72,11.77,9.47,21.14,23158.82,0.0,9.51,15.73,34.59,2.53,6.6,12.51,5365.27,0.0,8.94,17.66,40.57,4.59,9.79,16.65,12876.7,0.0
Southern Europe,2023-10-23,10.57,18.28,38.89,6.23,9.76,16.65,11463.13,0.0,10.19,18.77,38.26,4.15,10.34,15.89,10182.28,0.0,8.89,15.37,29.62,4.15,6.53,10.54,3200.17,0.0,9.96,17.67,33.21,6.06,9.99,13.9,8046.68,0.0
Southern Europe,2023-10-24,10.12,18.21,51.27,4.93,8.63,23.66,26043.32,0.0,10.54,18.47,43.2,4.88,9.26,20.34,16632.27,0.0,6.8,15.5,50.9,15.24,6.73,18.21,14830.35,0.0,7.45,18.24,55.69,13.35,10.19,24.69,34564.27,0.0
Southern Europe,2023-10-25,7.67,18.98,50.47,4.3,11.05,27.64,34737.43,0.0,9.24,20.46,43.09,1.99,11.97,23.99,22363.55,0.0,7.48,16.48,47.83,6.28,8.35,20.31,18025.73,0.0,7.56,18.47,46.61,5.52,11.85,25.49,30982.6,0.0
Southern Europe,2023-10-26,7.32,19.54,61.82,14.3,11.24,31.08,49363.85,0.0,8.1,20.74,58.9,4.62,13.25,28.92,41999.72,0.0,6.5,16.26,54.96,20.46,8.15,22.45,27065.47,0.0,6.92,18.74,58.38,15.48,11.69,27.88,47770.89,0.0
Southern Europe,2023-10-27,9.67,17.76,57.61,4.07,9.44,29.42,38347.37,0.0,10.16,18.98,46.33,1.68,10.85,24.28,21903.82,0.0,8.76,15.53,56.39,10.47,6.89,23.03,23097.94,0.0,9.37,17.93,60.25,8.65,10.45,28.67,38750.25,0.0
Southern Europe,2023-10-28,9.48,18.56,52.44,6.51,9.89,27.87,41113.07,0.0,10.84,19.69,41.41,1.51,11.18,22.01,18840.38,0.0,9.17,15.76,48.99,8.48,6.53,20.51,20146.15,0.0,9.29,18.02,53.93,8.19,9.88,27.78,45952.85,0.0
Southern Europe,2023-10-29,9.18,18.44,46.02,7.38,9.84,24.51,28597.16,0.0,9.5,19.51,40.81,5.98,11.3,22.21,19594.73,0.0,7.32,15.07,43.88,11.96,6.66,17.64,13356.2,0.0,8.01,17.7,47.08,8.31,9.96,23.36,28473.03,0.0
Southern Europe,2023-10-30,10.08,17.58,50.72,4.41,8.37,25.5,28581.63,0.0,11.1,18.57,44.21,6.88,9.83,21.5,18333.52,0.0,7.8,14.73,49.05,11.96,6.08,18.11,13188.07,0.0,9.06,17.38,50.31,10.75,9.63,22.94,25544.91,0.0
Southern Europe,2023-10-31,8.96,17.04,44.37,1.99,7.76,21.06,21029.39,0.0,7.63,17.2,31.01,1.13,8.38,14.55,8970.24,0.0,8.01,14.69,47.3,8.1,4.56,17.19,13181.78,0.0,8.37,17.1,50.23,4.2,9.01,22.3,21367.67,0.0
Southern Europe,2023-11-01,7.87,17.3,54.67,6.3,8.19,26.75,44349.97,0.0,8.0,18.51,42.95,2.13,8.92,22.09,21705.75,0.0,7.26,14.12,46.56,8.47,4.89,19.45,20778.59,0.01,6.97,16.64,51.44,9.02,8.32,25.38,47339.59,0.0
Southern Europe,2023-11-02,7.77,17.39,75.57,13.19,5.72,36.78,88331.45,0.0,7.85,18.71,70.26,8.27,7.83,36.84,82624.84,0.0,5.81,13.78,72.09,23.11,3.78,27.78,50322.24,0.01,6.68,16.53,75.45,16.26,6.63,36.57,97890.75,0.0
Southern Europe,2023-11-03,7.85,15.03,68.48,6.95,4.87,36.02,64673.25,0.0,8.28,16.17,59.12,2.7,6.39,32.01,47037.33,0.0,6.39,12.14,64.5,12.92,2.16,27.33,40055.1,0.02,6.84,14.73,69.29,10.64,5.28,33.76,61286.6,0.01
Southern Europe,2023-11-04,7.2,16.54,72.4,10.92,6.18,38.79,96200.82,0.0,6.86,17.66,63.53,5.97,8.0,34.21,64999.35,0.0,6.36,12.41,61.02,17.76,1.88,27.4,46045.9,0.02,7.25,15.56,66.4,12.72,5.52,36.97,107500.18,0.01
Southern Europe,2023-11-05,9.59,15.55,63.73,4.4,6.27,33.75,54194.2,0.0,10.39,16.73,48.94,1.39,7.21,27.86,34532.41,0.0,8.2,12.26,61.66,9.24,2.7,25.81,34176.41,0.03,9.02,15.1,62.88,7.15,6.59,31.76,52923.22,0.02
Southern Europe,2023-11-06,10.57,14.74,41.63,1.27,5.55,21.51,15566.23,0.0,11.23,15.93,35.37,0.25,6.21,18.95,10113.35,0.0,9.91,12.21,39.37,1.37,1.92,16.26,7942.42,0.03,10.04,14.63,42.51,2.2,5.5,20.83,16224.83,0.01
Southern Europe,2023-11-07,9.11,14.13,36.14,3.33,3.95,17.3,9613.68,0.0,10.57,15.18,30.67,1.0,3.78,14.81,5897.34,0.0,8.42,11.55,35.46,4.04,1.03,13.92,5600.05,0.03,8.82,14.18,38.44,5.38,5.07,16.56,9287.61,0.01
Southern Europe,2023-11-08,7.56,14.41,37.66,4.6,4.64,17.84,13236.3,0.0,8.52,15.43,27.23,1.36,5.08,12.77,4952.37,0.0,6.99,11.52,37.53,6.77,0.91,13.99,6893.54,0.03,7.01,14.67,40.52,4.95,5.08,18.95,20938.65,0.01
Southern Europe,2023-11-09,9.27,15.0,41.64,3.83,5.73,19.92,15397.53,0.0,9.58,16.45,36.51,2.31,6.94,18.25,10967.86,0.0,7.86,11.23,36.59,2.91,1.23,14.41,7278.05,0.03,7.78,14.21,39.32,3.37,5.35,17.8,15774.96,0.01
Southern Europe,2023-11-10,6.7,15.01,44.55,4.84,6.4,22.95,18875.9,0.0,8.21,16.06,36.43,1.66,6.66,18.7,11314.58,0.0,5.22,11.25,40.12,7.29,2.37,16.87,10251.31,0.03,6.03,14.53,41.97,6.7,6.84,19.9,15427.17,0.01
Southern Europe,2023-11-11,7.05,17.03,52.41,5.34,8.88,27.65,37126.15,0.0,7.92,18.48,42.55,2.18,9.64,22.61,21276.27,0.0,7.23,12.64,49.63,6.81,3.42,22.0,20938.16,0.03,7.78,15.7,49.07,4.86,8.23,23.67,27090.12,0.01
Southern Europe,2023-11-12,8.06,17.85,44.13,2.01,9.35,23.38,23758.17,0.0,8.14,18.99,34.53,1.0,9.87,19.03,12884.45,0.0,6.32,12.92,41.1,2.85,3.31,16.97,11722.0,0.04,6.86,16.17,41.08,2.72,8.5,19.92,16934.43,0.01
Southern Europe,2023-11-13,8.59,18.34,37.62,3.01,9.63,20.4,21514.55,0.0,9.74,19.65,26.76,0.79,10.32,13.81,6097.15,0.0,7.59,14.85,35.07,2.4,4.65,14.48,8100.35,0.04,8.47,17.34,36.07,3.36,9.0,19.43,20020.52,0.01
Southern Europe,2023-11-14,8.98,19.03,36.78,1.92,9.36,18.19,13752.27,0.0,10.47,20.27,25.45,0.08,9.35,12.82,5253.18,0.0,7.36,15.73,36.49,2.87,5.91,14.28,6973.01,0.03,7.85,17.99,35.28,3.28,10.17,16.91,11993.87,0.01
Southern Europe,2023-11-15,8.61,18.95,33.59,1.3,10.07,15.86,10764.97,0.0,10.05,20.23,25.53,0.33,9.34,12.28,5646.71,0.0,7.48,15.34,37.19,3.11,5.44,13.42,5830.81,0.03,8.43,17.78,34.91,1.17,9.93,14.93,7439.12,0.01
Southern Europe,2023-11-16,8.31,18.03,36.76,1.19,9.19,16.7,10413.36,0.0,9.04,19.11,25.52,0.23,9.04,11.51,4505.33,0.0,7.09,14.24,35.53,1.54,4.35,13.35,5500.42,0.03,7.58,16.72,34.82,1.36,8.45,13.91,9581.71,0.01
Southern Europe,2023-11-17,9.56,17.54,35.14,1.16,8.05,16.88,12266.29,0.0,9.43,18.88,28.68,0.5,8.98,14.09,8189.13,0.0,8.33,14.06,39.86,2.79,3.03,14.48,7895.89,0.03,8.6,16.47,38.17,1.4,7.69,16.68,9958.84,0.01
Southern Europe,2023-11-18,9.89,17.03,34.57,0.75,5.88,16.75,14380.4,0.0,10.44,18.44,28.41,0.8,6.91,14.41,9983.45,0.0,9.01,13.0,35.59,0.61,0.58,13.39,7910.72,0.03,9.43,15.5,34.79,0.12,6.18,14.16,6997.97,0.01
Southern Europe,2023-11-19,9.91,17.07,25.93,0.06,4.95,11.4,6559.56,0.0,10.73,18.54,23.14,0.01,5.93,10.77,4393.64,0.0,8.95,13.95,26.46,0.22,1.09,8.59,1961.28,0.03,9.1,16.28,24.56,0.05,5.7,10.3,2426.57,0.0
Southern Europe,2023-11-20,8.33,16.44,31.97,0.46,5.43,13.56,6983.0,0.0,9.8,17.84,25.44,0.08,6.26,10.8,3573.01,0.0,7.54,13.12,27.93,0.43,1.96,9.64,2402.88,0.03,7.09,15.41,34.09,0.73,6.54,14.01,7934.55,0.0
Southern Europe,2023-11-21,7.36,13.69,43.68,2.21,4.4,24.09,25125.4,0.0,9.05,15.32,37.08,0.82,5.11,21.01,17889.07,0.0,6.93,10.76,38.59,5.02,0.93,16.57,10802.44,0.03,7.38,13.81,44.54,2.49,5.22,23.83,30464.05,0.0
Southern Europe,2023-11-22,7.48,13.21,52.93,2.87,3.81,29.12,41776.33,0.0,9.14,15.07,44.72,2.37,3.76,26.0,29875.9,0.0,7.03,10.45,43.84,4.81,0.0,20.64,16080.63,0.03,8.04,13.6,50.65,1.98,4.02,25.65,30318.71,0.0
Southern Europe,2023-11-23,8.83,13.4,44.17,2.09,2.65,23.35,24915.49,0.0,9.86,14.75,35.14,0.9,2.9,19.79,15877.88,0.0,8.23,11.18,36.19,0.75,-1.0,15.78,9396.13,0.03,8.35,13.61,43.3,1.22,3.03,22.65,23721.9,0.0
Southern Europe,2023-11-24,9.2,14.72,33.72,0.49,2.69,18.07,15838.45,0.0,10.15,15.53,26.32,0.36,2.14,14.24,7880.67,0.0,8.34,12.68,35.23,1.57,-0.67,12.85,4444.64,0.03,8.76,14.21,33.85,0.34,3.04,15.4,8956.35,0.0
Southern Europe,2023-11-25,8.16,14.16,43.58,3.25,1.51,21.77,26840.99,0.0,9.37,15.52,34.6,3.05,1.41,16.94,16682.4,0.0,7.65,9.19,45.98,4.36,-3.55,16.62,12697.19,0.03,8.2,12.53,44.38,1.95,0.95,18.55,14886.0,0.0
Southern Europe,2023-11-26,8.94,12.61,33.02,0.36,0.06,14.05,10256.47,0.0,9.49,13.83,27.92,0.35,0.93,12.7,9354.55,0.0,7.86,8.1,34.3,0.5,-4.4,11.96,6048.88,0.04,8.07,11.99,32.16,0.07,0.8,11.67,4960.52,0.0
Southern Europe,2023-11-27,6.55,12.72,35.77,1.06,1.47,17.31,9768.24,0.0,7.83,13.24,30.12,0.36,1.95,14.7,6415.07,0.0,5.57,8.53,33.81,1.02,-2.79,13.03,5586.53,0.04,4.8,11.85,33.06,1.89,3.12,14.04,6935.67,0.0
Southern Europe,2023-11-28,4.79,13.57,45.32,6.43,5.78,23.94,26743.29,0.0,4.87,14.13,35.83,3.54,5.92,18.96,16360.16,0.0,4.46,9.83,44.19,8.13,0.87,17.4,13924.24,0.05,5.16,12.91,47.41,8.92,5.73,20.9,20080.87,0.0
Southern Europe,2023-11-29,5.48,14.62,44.58,4.55,7.05,23.72,22501.38,0.0,5.92,16.02,38.98,4.06,8.02,21.12,15362.83,0.0,5.7,9.79,41.33,5.32,0.84,18.03,12489.09,0.05,5.84,13.44,42.85,6.34,5.86,21.53,18586.7,0.0
Southern Europe,2023-11-30,4.51,15.27,52.35,10.48,5.95,26.74,33304.05,0.0,5.19,16.74,52.72,10.02,8.77,28.32,39654.93,0.0,2.9,10.29,45.33,17.52,0.54,17.77,16048.33,0.06,3.43,13.48,50.19,14.17,5.0,23.91,27091.71,0.01
Southern Europe,2023-12-01,5.81,13.72,50.47,5.45,3.83,26.52,32598.34,0.0,6.22,15.12,52.03,10.71,4.51,25.61,29736.22,0.0,4.61,10.12,46.58,12.02,1.66,19.28,20991.38,0.06,5.73,12.87,48.21,9.47,4.84,23.03,25481.23,0.01
Southern Europe,2023-12-02,7.08,12.24,43.68,1.16,2.45,22.72,24659.97,0.0,8.03,12.88,36.09,0.79,2.54,19.87,18242.44,0.0,5.72,9.36,48.37,7.79,-1.23,19.54,22396.8,0.07,6.52,12.05,45.64,4.28,2.81,19.56,18460.65,0.02
